interaction_type,AC,poll_question,user_id,where,who,gender,poll_option_orig,poll_option_recoded_close_to_original,poll_option_recoded_lower_resolution,poll_option_interpretation_recoding,impacts_on_item_of_column_I,system,WP2,WP3,WP4,WP5,WP6,nr_WPs,duplicated_in_col-J_poll_option_recoded_lower_resolution,,Row_number,Row_static
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,mixed fisheries: how to avoid waste of resources? how to limit undesirable bycatch? + PIC: employment + PIC: industrial fisheries,bycatch of non-PET species,bycatch,mixed fisheries,NA,social,0,0,0,0,1,1,mixed fisheries,0,1530,1530
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,mixed fisheries: how to avoid waste of resources? how to limit undesirable bycatch? + PIC: employment + PIC: industrial fisheries,mixed fisheries,,mixed fisheries,NA,fisheries,0,1,0,0,1,2,mixed fisheries,0,1531,1531
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,How to make best use fisher work?,fishers,fisher conditions,employment,NA,fisheries,1,0,0,0,1,2,employment,0,1532,1532
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,How to ensure fisher wellbeing and revenues? + PIC: revenues,fisher's well-being,fisher conditions,well-being of fishers,NA,social,1,0,0,0,1,2,"job of being a fisher (job attractiveness, generational replacement, livelihood)",0,1533,1533
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,How to ensure fisher wellbeing and revenues? + PIC: revenues,fisheries revenues,fisheries revenues,fisheries revenues,NA,social,1,0,0,0,1,2,fisheries revenues,0,1534,1534
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,How to make the métier attractive again?,metier attractivity,,metier attractivity,NA,social,1,0,0,0,1,2,"job of being a fisher (job attractiveness, generational replacement, livelihood)",0,1535,1535
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,And give fishers the power of decision back?,decisive power back to fishers,co-management,fishers' decisive power ,NA,social,1,0,0,0,1,2,"participation (stakeholder collaborations, co-management, etc.)",0,1536,1536
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,Are marine renewables good or bad? + PIC: windfarms,windfarms,,marine energy assessment,NA,social,1,0,0,1,1,3,marine renewables,0,1537,1537
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,How to have all marine activities co-existing? + PIC: windfarms,cohabilitation of activities,cohabilitation of activities,coexistence of marine activities,NA,social,1,0,0,1,1,3,spatial interaction between human activities,0,1538,1538
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,Understand if the changes in small pelagic stocks is due to climate change and if they are reversible + PIC: climate change,climate change,climate change,climate,small pelagics,ecological,0,1,0,1,1,3,climate,0,1539,1539
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,Understand if the changes in small pelagic stocks is due to climate change and if they are reversible + PIC: climate change,small pelagics,,small pelagics,NA,ecological,0,1,0,0,1,2,pelagics,0,1540,1540
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,interactions fishing gears with dolphins Why are they increasing? Is closing the Bay of Biscay the only solution + PIC: mpa + PIC: marine mammals,marine mammals,,bycatch PET species,NA,ecological,0,0,1,0,1,2,bycatch,0,1541,1541
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,interactions fishing gears with dolphins Why are they increasing? Is closing the Bay of Biscay the only solution + PIC: mpa + PIC: marine mammals,MPAs,,bycatch PET species,NA,social,1,0,0,1,1,3,bycatch,0,1542,1542
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,interactions fishing gears with dolphins Why are they increasing? Is closing the Bay of Biscay the only solution + PIC: mpa + PIC: marine mammals,bycatch of PETs,PETs,mpa management,bycatch PET species,social,0,0,0,1,1,2,spatial management,0,1543,1543
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,How to optimise fishing seasonnality to maintain stocks and prices?,optimal fisheries seasonality,,seasonal changes,stock status,ecological,0,1,0,0,1,2,seasonality,0,1544,1544
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,How to optimise fishing seasonnality to maintain stocks and prices?,price,,seasonal changes,market price,social,1,0,0,0,1,2,seasonality,1,1545,1545
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,How to optimise fishing seasonnality to maintain stocks and prices?,commercial fish/shellfish,commercial fish/shellfish,market price,NA,ecological,0,1,0,1,1,3,"fish consumption (market prices, etc)",0,1546,1546
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,climate change,climate change,climate change,climate,"seabass, anglerfish, sole, hake, marine mammals, nephrops",ecological,0,1,0,1,1,3,climate,0,1547,1547
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,seabass,seabass,,seabass,NA,ecological,0,1,0,0,1,2,demersal fish,0,1548,1548
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,anglerfish,anglerfish,commercial fish/shellfish,anglerfish,NA,ecological,0,1,0,0,1,2,demersal fish,0,1549,1549
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,sole,sole,,sole,NA,ecological,0,1,0,0,1,2,flatfish,0,1550,1550
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,hake,hake,,hake,NA,ecological,0,1,0,0,1,2,demersal fish,0,1551,1551
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,PIC: seabirds,seabirds,,seabirds,NA,ecological,0,0,1,0,1,2,seabirds,0,1552,1552
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,marine mammals,marine mammals,,marine mammals,NA,ecological,0,0,1,0,1,2,marine mammals,0,1553,1553
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,nephrops,nephrops,,nephrops,NA,ecological,0,1,0,0,1,2,crustaceans,0,1554,1554
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,benthic habitat,benthic habitats,seabottom habitat,benthic habitat,NA,ecological,0,0,1,1,1,3,benthic habitat,0,1555,1555
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,multispecific fishery,multispecies fishery,,mixed fisheries,"large-scale fleet, small-scale fleet",fisheries,1,0,0,0,1,2,mixed fisheries,0,1556,1556
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,large-scale fleet,large-scale fisheries,,large-scale fleet,"society, economy",fisheries,1,0,0,0,1,2,large-scale fisheries,0,1557,1557
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,small-scale fleet,small-scale fisheries,,small-scale fleet,"society, economy",fisheries,1,0,0,0,1,2,small-scale fisheries,0,1558,1558
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,PIC: fisheries revenues,fisheries revenues,fisheries revenues,fisheries revenues,NA,social,1,0,0,0,1,2,fisheries revenues,0,1559,1559
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,PIC: employment in fisheries,employment in fisheries,jobs,employment in fisheries,NA,social,1,0,0,0,1,2,employment,0,1560,1560
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,PIC: economy,fisheries revenues,fisheries revenues,economy,NA,social,1,0,0,0,1,2,economics,0,1561,1561
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,PIC: society,society,,society,NA,social,1,0,0,0,1,2,society,0,1562,1562
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,PIC: local communities,local communities,,local communities,NA,social,1,0,0,0,1,2,"coastal communities (economics, wellbeing, employment, etc)",0,1563,1563
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,PIC: local industry sea food products,local industry sea food products,,local industry sea food products,food for people,social,1,0,0,0,1,2,"coastal communities (economics, wellbeing, employment, etc)",0,1564,1564
individual,kickoff,NA,user_dia017,Western_waters,Scientist,NA,PIC: food for people,food supply,food supply,food for people,NA,social,1,0,0,0,1,2,food provision,0,1565,1565
individual,kickoff,NA,BSsci01,Baltic_Sea,Scientist,Man,cod,cod,commercial fish/shellfish,,health,ecological,0,1,0,0,1,2,,,1566,1566
individual,kickoff,NA,BSsci01,Baltic_Sea,Scientist,Man,Central Baltic herring,herring,,,,ecological,0,1,0,0,1,2,,,1567,1567
individual,kickoff,NA,BSsci01,Baltic_Sea,Scientist,Man,Central Baltic herring,central Baltic herring,commercial fish/shellfish,,,ecological,0,1,0,0,1,2,,,1568,1568
individual,kickoff,NA,BSsci01,Baltic_Sea,Scientist,Man,sprat,sprat,,,,ecological,0,1,0,0,1,2,,,1569,1569
individual,kickoff,NA,BSsci01,Baltic_Sea,Scientist,Man,seals,seals,,,cod,ecological,0,1,1,0,1,3,,,1570,1570
individual,kickoff,NA,BSsci01,Baltic_Sea,Scientist,Man,gulf of Riga herring,gulf of Riga herring,,,,ecological,0,1,0,0,1,2,,,1571,1571
individual,kickoff,NA,BSsci01,Baltic_Sea,Scientist,Man,PIC: global warming,climate change,climate change,,"Gulf of Riga herring, salmon, cod",ecological,0,1,0,1,1,3,,,1572,1572
individual,kickoff,NA,BSsci01,Baltic_Sea,Scientist,Man,salmon,salmon,,,,ecological,0,1,0,0,1,2,,,1573,1573
individual,kickoff,NA,BSsci01,Baltic_Sea,Scientist,Man,fishing,fisheries,fisheries,,cod,fisheries,1,0,0,0,1,2,,,1574,1574
individual,kickoff,NA,BSsci01,Baltic_Sea,Scientist,Man,health,health,,,cod,social,1,0,0,0,1,2,,,1575,1575
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,local communities,local communities,,,,social,1,0,0,0,1,2,,,1576,1576
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,invasive species,invasive species,,,,ecological,0,0,1,1,1,3,,,1577,1577
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,CFP MSFD MSPD integration,integration of policies,,,management tools,social,1,0,0,0,1,2,,,1578,1578
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,PIC: euro,fisheries revenues,fisheries revenues,,management tools,social,1,0,0,0,1,2,,,1579,1579
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,PIC: health,health,,,management tools,social,1,0,0,0,1,2,,,1580,1580
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,PIC: jobs,employment,jobs,,management tools,social,1,0,0,0,1,2,,,1581,1581
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,PIC: food supply,food supply,food supply,,management tools,social,1,0,0,0,1,2,,,1582,1582
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,PIC: people,people,,,management tools,social,1,0,0,0,1,2,,,1583,1583
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,management tools,management tools,,,,social,1,0,0,0,1,2,,,1584,1584
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,PIC: MPA,MPAs,,,,social,1,0,0,1,1,3,,,1585,1585
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,PIC:windfarms,windfarms,,,,social,1,0,0,1,1,3,,,1586,1586
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,PIC fishing net,fisheries,fisheries,,,fisheries,1,0,0,0,1,2,,,1587,1587
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,Ecosystem ,ecosystem,ecosystem,,,both,0,1,1,1,1,4,,,1588,1588
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,biological interactions,biological interactions,species interaction,,cod,ecological,0,1,1,0,1,3,,,1589,1589
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,PIC: cod,cod,commercial fish/shellfish,,"sprat, herring",ecological,0,1,0,0,1,2,,,1590,1590
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,PIC: sprat,sprat,,,,ecological,0,1,0,0,1,2,,,1591,1591
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,PIC: herring,herring,,,,ecological,0,1,0,0,1,2,,,1592,1592
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,pollution/eutrophication as a risk factor,pollution,,,,both,1,1,0,0,1,3,,,1593,1593
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,pollution/eutrophication as a risk factor,eutrophication,pollution,,,ecological,0,1,1,0,1,3,,,1594,1594
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,PIC: global warming,climate change,climate change,,ecosystem technical interactions,ecological,0,1,0,1,1,3,,,1595,1595
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,small scale fisheries,small-scale fisheries,,,"cod, sprat, herring",fisheries,1,0,0,0,1,2,,,1596,1596
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,large scale fisheries,large-scale fisheries,,,"cod, sprat, herring",fisheries,1,0,0,0,1,2,,,1597,1597
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,pelagic fisheries,pelagic fisheries,,,"sprat, herring",fisheries,1,0,0,0,1,2,,,1598,1598
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,demersal fisheries,demersal fisheries,fisheries,,cod,fisheries,1,0,0,0,1,2,,,1599,1599
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,biodiversity/benthos as supporting ecosystems,biodiversity,biodiversity,,,ecological,0,0,1,1,1,3,,,1600,1600
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,biodiversity/benthos as supporting ecosystems,benthic habitats,seabottom habitat,,,ecological,0,0,1,1,1,3,,,1601,1601
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,biodiversity/benthos as supporting ecosystems,supporting ecosystems,,,,ecological,0,,1,1,1,3,,,1602,1602
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,PIC: litter,litter,,,,ecological,0,0,1,0,1,2,,,1603,1603
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,inherent natural variability (e.g. inflows of saline water),natural variability,,,,ecological,0,1,1,1,1,4,,,1604,1604
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,inherent natural variability (e.g. inflows of saline water),inflows of saline water,,,,ecological,0,1,1,1,1,4,,,1605,1605
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,uncertainties,uncertainty,,,,both,1,0,0,0,1,2,,,1606,1606
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,risks,risks,,,,both,1,0,0,0,1,2,,,1607,1607
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,long term trends,long term trends,,,,both,1,0,0,0,1,2,,,1608,1608
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,ecosystem technical interactions,ecosystem technical interactions,mixed fisheries,,,ecological,0,0,1,1,1,3,,,1609,1609
individual,kickoff,NA,BSsci03,Baltic_Sea,Scientist,Woman,Human impacts,human impact,,,,social,1,0,0,0,1,2,,,1610,1610
individual,kickoff,NA,BSsci03,Baltic_Sea,Scientist,Woman,Fisheries with bottom towed gears,demersal fisheries,fisheries,,"loss, adverse effects on state, economic income/sociatal capital",fisheries,1,0,0,0,1,2,,,1611,1611
individual,kickoff,NA,BSsci03,Baltic_Sea,Scientist,Woman,"Other fisheries: pelagic gears, stationary gears",pelagic fisheries,,,"loss, adverse effects on state, economic income/sociatal capital",fisheries,1,0,0,0,1,2,,,1612,1612
individual,kickoff,NA,BSsci03,Baltic_Sea,Scientist,Woman,"Other fisheries: pelagic gears, stationary gears",static gears,,,"loss, adverse effects on state, economic income/sociatal capital",fisheries,1,0,0,0,1,2,,,1613,1613
individual,kickoff,NA,BSsci03,Baltic_Sea,Scientist,Woman,extraction of raw materials,sediment extraction,,,"loss, adverse effects on state, economic income/sociatal capital",social,1,0,0,0,1,2,,,1614,1614
individual,kickoff,NA,BSsci03,Baltic_Sea,Scientist,Woman,"physical structures: windfarms, gas pipes, coastal defence, fish farms, etc.",windfarms,,,"loss, adverse effects on state, economic income/sociatal capital",social,1,0,0,1,1,3,,,1615,1615
individual,kickoff,NA,BSsci03,Baltic_Sea,Scientist,Woman,"physical structures: windfarms, gas pipes, coastal defence, fish farms, etc.",gas pipes,,,"loss, adverse effects on state, economic income/sociatal capital",social,1,0,0,0,1,2,,,1616,1616
individual,kickoff,NA,BSsci03,Baltic_Sea,Scientist,Woman,"physical structures: windfarms, gas pipes, coastal defence, fish farms, etc.",coastal defence,coastal communities,,"loss, adverse effects on state, economic income/sociatal capital",social,1,0,0,0,1,2,,,1617,1617
individual,kickoff,NA,BSsci03,Baltic_Sea,Scientist,Woman,"physical structures: windfarms, gas pipes, coastal defence, fish farms, etc.",aquaculture,other sectors,,"loss, adverse effects on state, economic income/sociatal capital",social,1,0,0,0,1,2,,,1618,1618
