"","SW.ID","Year","Region","Scale...Spatial..m.","Scale...Temporal","Resolution...Spatial..m.","Resolution...Temporal","Sampling.Method.used.for.data.collection","Description.Other.Sampling.Method","Analytical.method.used.for.inference","Quality...Spatial..relative.1.3.","Quality...Temporal","Quality...Methods","WP4.task","Study.type","Ecosystem.component_level1","Ecosystem.component_level2","Ecosystem.component_level3","Ecosystem.component_benthos_sediment","Species.taxonomic.group.s.","Pressure.type","Pressure_level","Pressure_variable","Pressure_other","Fishery.type","Gear_level1","Gear_level2","Target.species_metier","Response.variable_paper","Response.variable_category","Direction.of.relationship","Reader","ROWID"
"846","SW4_0688",2015,"CS - Mediterranean",">100,000","two year","0-5","snapshot/no repeat sampling","Irregular Fisheries Independent Survey",NA,"MDS plots _ ANOSIM analysis _ dendrogram analysis using Bray curtis similarity _ ANOVA",2,2,3,"4.4","Fisheries independent survey","Foodweb",NA,NA,NA,NA,"Catch_and_bycatch","Not specified","Pourcentage of damage of shipwrecks (supposed due to trawling)",NA,"Commercial","Demersal trawls",NA,NA,"abundance index","Abundance/biomass/density","Negative","Potier",951
"847","SW4_0688",2015,"CS - Mediterranean",">100,000","two year","0-5","snapshot/no repeat sampling","Irregular Fisheries Independent Survey",NA,"MDS plots _ ANOSIM analysis _ dendrogram analysis using Bray curtis similarity _ ANOVA",2,2,3,"4.4","Fisheries independent survey","Foodweb",NA,NA,NA,NA,"Catch_and_bycatch","Not specified","Pourcentage of damage of shipwrecks (supposed due to trawling)",NA,"Commercial","Demersal trawls",NA,NA,"Simpson's diversity index","Biodiversity","No impact","Potier",952
"848","SW4_0688",2015,"CS - Mediterranean",">100,000","two year","0-5","snapshot/no repeat sampling","Irregular Fisheries Independent Survey",NA,"MDS plots _ ANOSIM analysis _ dendrogram analysis using Bray curtis similarity _ ANOVA",2,2,3,"4.4","Fisheries independent survey","Foodweb",NA,NA,NA,NA,"Catch_and_bycatch","Not specified","Fishing pressure",NA,"Commercial","Demersal trawls",NA,NA,"species richness","Biodiversity","No impact","Potier",953
"849","SW4_0688",2015,"CS - Mediterranean",">100,000","two year","0-5","snapshot/no repeat sampling","Irregular Fisheries Independent Survey",NA,"MDS plots _ ANOSIM analysis _ dendrogram analysis using Bray curtis similarity _ ANOVA",2,2,3,"4.4","Fisheries independent survey","Foodweb",NA,NA,NA,NA,"Catch_and_bycatch","Not specified","Fishing pressure",NA,"Commercial","Demersal trawls",NA,NA,"abundance index","Abundance/biomass/density","Negative","Potier",954
"850","SW4_0688",2015,"CS - Mediterranean",">100,000","two year","0-5","snapshot/no repeat sampling","Irregular Fisheries Independent Survey",NA,"MDS plots _ ANOSIM analysis _ dendrogram analysis using Bray curtis similarity _ ANOVA",2,2,3,"4.4","Fisheries independent survey","Foodweb",NA,NA,NA,NA,"Catch_and_bycatch","Not specified","Fishing pressure",NA,"Commercial","Demersal trawls",NA,NA,"Simpson's diversity index","Biodiversity","No impact","Potier",955
"851","SW4_0705",2015,"CS - North Sea",">100,000","decade","10,000-50,000","year","Regular Fisheries Independent Survey",NA,"discrete benthic population model",2,2,2,"4.3","Modelling/simulation","Benthos",NA,NA,"Unknown",NA,"Catch_and_bycatch","Non-target","Temporal aggregation of fishing events",NA,"Commercial","Demersal trawls","Beam trawl",NA,"Benthic biomass","Abundance/biomass/density","Negative","Potier",956
"852","SW4_0705",2015,"CS - North Sea",">100,000","decade","50-100","week","Fisheries Dependent Data",NA,"discrete benthic population model",2,2,2,"4.3","Modelling/simulation","Benthos",NA,NA,"Unknown",NA,"Catch_and_bycatch","Non-target","Temporal aggregation of fishing events",NA,"Commercial","Demersal trawls","Beam trawl",NA,"Benthic biomass","Abundance/biomass/density","Negative","Potier",957
"853","SW4_0792",2014,"CS - Western Waters",">100,000","year","0-5","day","Irregular Fisheries Independent Survey",NA,"GLMM _ G test",2,2,3,"4.2","Fisheries dependent survey","Marine_mammals","Cetaceans","Toothed_cetacean",NA,"Delphinus delphis","Catch_and_bycatch","Bycatch","effort","environment","Commercial","Nets","Gillnet","surface driftnets targeting albacore tuna","Probability of common dolphin bycatch","Mortality","No impact","Potier",960
"854","SW4_0792",2014,"CS - Western Waters",">100,000","year","0-5","day","Irregular Fisheries Independent Survey",NA,"GLMM _ G test",2,2,3,"4.2","Fisheries dependent survey","Marine_mammals","Cetaceans","Toothed_cetacean",NA,"Stenella coeruleoalba","Catch_and_bycatch","Bycatch","effort","environment","Commercial","Nets","Gillnet","surface driftnets targeting albacore tuna","Probability of common dolphin bycatch","Mortality","Positive","Potier",961
"855","SW4_0792",2014,"CS - Western Waters",">100,000","year","0-5","day","Irregular Fisheries Independent Survey",NA,"GLMM _ G test",2,2,3,"4.2","Fisheries dependent survey","Marine_mammals","Cetaceans","Toothed_cetacean",NA,"Delphinus delphis","Catch_and_bycatch","Bycatch","time spent setting and hauling nets pre sunset and post sunrise","environment","Commercial","Nets","Gillnet","surface driftnets targeting albacore tuna","Probability of common dolphin bycatch","Mortality","Positive","Potier",962
"856","SW4_0792",2014,"CS - Western Waters",">100,000","year","0-5","day","Irregular Fisheries Independent Survey",NA,"GLMM _ G test",2,2,3,"4.2","Fisheries dependent survey","Marine_mammals","Cetaceans","Toothed_cetacean",NA,"Stenella coeruleoalba","Catch_and_bycatch","Bycatch","time spent setting and hauling nets pre sunset and post sunrise","environment","Commercial","Nets","Gillnet","surface driftnets targeting albacore tuna","Probability of common dolphin bycatch","Mortality","Positive","Potier",963
"857","SW4_0816",2014,"CS - Mediterranean",">100,000","two year","1,000-5,000","week","Irregular Fisheries Independent Survey",NA,NA,2,2,3,"None","Field experiment","Cephalopods",NA,NA,NA,"Sepia officinalis","Physical disturbance of the seabed",NA,"No pressure variable (presence of cuttlefish traps)",NA,"Commercial","Pots",NA,"Cuttlefish traps","Number of eggs likely to be destroyed with traps","Reproduction","Negative","Potier",964
"858","SW4_0876",2014,"Baltic Sea - non CS",">100,000","five year","5,000-10,000","two year","Irregular Fisheries Independent Survey",NA,"GAM",2,2,3,"None","Fisheries independent survey","Fish_teleost","Demersal",NA,NA,"Perca flavescens _ Sander vitreus","Catch_and_bycatch","Target","Fishing pressure","environment","Unknown",NA,NA,NA,"adult population size","Abundance/biomass/density","No impact","Potier",965
"859","SW4_0876",2014,"Baltic Sea - non CS",">100,000","two year","50,000-100,000","day","Fisheries Dependent Data",NA,"GAM",2,2,3,"None","Fisheries independent survey","Fish_teleost","Demersal",NA,NA,"Perca flavescens _ Sander vitreus","Catch_and_bycatch","Target","Fishing pressure","environment","Unknown",NA,NA,NA,"adult population size","Abundance/biomass/density","No impact","Potier",966
"860","SW4_0876",2014,"Baltic Sea - non CS",">100,000","five year","5,000-10,000","two year","Other","spatialized environmental data","GAM",2,2,3,"None","Fisheries independent survey","Fish_teleost","Demersal",NA,NA,"Perca flavescens _ Sander vitreus","Catch_and_bycatch","Target","Fishing pressure","environment","Unknown",NA,NA,NA,"adult population size","Abundance/biomass/density","No impact","Potier",967
"861","SW4_0961",2013,"Mediterranean - non CS",">100,000","decade",NA,"year","Fisheries Dependent Data",NA,"RELATE procedures",2,2,3,"4.3","Fisheries dependent survey","Benthos","Benthic_epifauna",NA,"Unknown",NA,"Physical disturbance of the seabed",NA,"Fishing intensity","environment ","Unknown",NA,NA,NA,"community structure","Community composition","Multiple","Potier",968
"862","SW4_0961",2013,"Mediterranean - non CS",">100,000","decade","10,000-50,000","half year","Regular Fisheries Independent Survey",NA,"RELATE procedures",2,2,3,"4.3","Fisheries dependent survey","Benthos","Benthic_epifauna",NA,"Unknown",NA,"Physical disturbance of the seabed",NA,"Fishing intensity","environment","Unknown",NA,NA,NA,"community structure","Community composition","Multiple","Potier",969
"863","SW4_0961",2013,"Mediterranean - non CS",">100,000","decade",NA,"year","Fisheries Dependent Data",NA,"2-way ANOVA test ",2,2,3,"4.3","Fisheries dependent survey","Benthos","Benthic_epifauna",NA,"Unknown",NA,"Physical disturbance of the seabed",NA,"Fishing intensity","environment ","Unknown",NA,NA,NA,"Margalef’s index of species richness _ Shannon-Wiener index _ Pielou’s index of evenness","Biodiversity","Multiple","Potier",970
"864","SW4_0961",2013,"Mediterranean - non CS",">100,000","decade","10,000-50,000","half year","Regular Fisheries Independent Survey",NA,"2-way ANOVA test ",2,2,3,"4.3","Fisheries dependent survey","Benthos","Benthic_epifauna",NA,"Unknown",NA,"Physical disturbance of the seabed",NA,"Fishing intensity","environment","Unknown",NA,NA,NA,"Margalef’s index of species richness _ Shannon-Wiener index _ Pielou’s index of evenness","Biodiversity","Multiple","Potier",971
"865","SW4_0979",2013,"CS - Western Waters",">100,000","multidecadal","50-100","month","Regular Fisheries Independent Survey",NA,"Kendall test",2,2,3,"4.2","Fisheries dependent survey","Marine_mammals","Cetaceans","Toothed_cetacean",NA,"Delphinus delphis _ Tursiop truncates","Catch_and_bycatch","Bycatch","fishing index ",NA,"Commercial","Pelagic trawls",NA,NA,"strandings at beach","Mortality","Positive","Potier",973
"866","SW4_0979",2013,"CS - Western Waters",">100,000","multidecadal","50-100","month","Fisheries Dependent Data",NA,"Kendall test",2,2,3,"4.2","Fisheries dependent survey","Marine_mammals","Cetaceans","Toothed_cetacean",NA,"Delphinus delphis _ Tursiop truncates","Catch_and_bycatch","Bycatch","fishing index ",NA,"Commercial","Pelagic trawls",NA,NA,"strandings at beach","Mortality","Positive","Potier",974
"867","SW4_0979",2013,"CS - Western Waters",">100,000","multidecadal","50-100","month","Regular Fisheries Independent Survey",NA,"Kendall test",2,2,3,"4.2","Fisheries dependent survey","Marine_mammals","Cetaceans","Toothed_cetacean",NA,"Globicephala melas","Catch_and_bycatch","Bycatch","fishing index ",NA,"Commercial","Pelagic trawls",NA,NA,"strandings at beach","Mortality","No impact","Potier",975
"868","SW4_0979",2013,"CS - Western Waters",">100,000","multidecadal","50-100","month","Fisheries Dependent Data",NA,"Kendall test",2,2,3,"4.2","Fisheries dependent survey","Marine_mammals","Cetaceans","Toothed_cetacean",NA,"Globicephala melas","Catch_and_bycatch","Bycatch","fishing index ",NA,"Commercial","Pelagic trawls",NA,NA,"strandings at beach","Mortality","No impact","Potier",976
"869","SW4_0979",2013,"CS - Western Waters",">100,000","multidecadal","50-100","month","Regular Fisheries Independent Survey",NA,"Kendall test",2,2,3,"4.2","Fisheries dependent survey","Marine_mammals","Cetaceans","Toothed_cetacean",NA,"Delphinus delphis _ Tursiop truncates","Catch_and_bycatch","Bycatch","fishing index ",NA,"Commercial","Nets",NA,NA,"strandings at beach","Mortality","Positive","Potier",977
"870","SW4_0979",2013,"CS - Western Waters",">100,000","multidecadal","50-100","month","Fisheries Dependent Data",NA,"Kendall test",2,2,3,"4.2","Fisheries dependent survey","Marine_mammals","Cetaceans","Toothed_cetacean",NA,"Delphinus delphis _ Tursiop truncates","Catch_and_bycatch","Bycatch","fishing index ",NA,"Commercial","Nets",NA,NA,"strandings at beach","Mortality","Positive","Potier",978
"871","SW4_0979",2013,"CS - Western Waters",">100,000","multidecadal","50-100","month","Regular Fisheries Independent Survey",NA,"Kendall test",2,2,3,"4.2","Fisheries dependent survey","Marine_mammals","Cetaceans","Toothed_cetacean",NA,"Globicephala melas","Catch_and_bycatch","Bycatch","fishing index ",NA,"Commercial","Nets",NA,NA,"strandings at beach","Mortality","No impact","Potier",979
"872","SW4_0979",2013,"CS - Western Waters",">100,000","multidecadal","50-100","month","Fisheries Dependent Data",NA,"Kendall test",2,2,3,"4.2","Fisheries dependent survey","Marine_mammals","Cetaceans","Toothed_cetacean",NA,"Globicephala melas","Catch_and_bycatch","Bycatch","fishing index ",NA,"Commercial","Nets",NA,NA,"strandings at beach","Mortality","No impact","Potier",980
"873","SW4_0985",2013,"Mediterranean - non CS","5,000-10,000","year","1,000-5,000","quarter","Irregular Fisheries Independent Survey",NA,"Principal Components Analysis (PCA) _ Redundancy Analyses (RDA) _ model using Monte Carlo simulations _ a similarity percentage analysis (SIMPER)",2,2,3,"None","Fisheries dependent survey","Fish_teleost",NA,NA,NA,"Diplodus annularis _ Serranus scriba _ Coris julis","Catch_and_bycatch","Target","fishing intensity (three different levels of management)",NA,"Recreational","Hooks_and_lines","Angling",NA,"Species-specific abundance ","Community composition","Negative","Potier",981
"874","SW4_0985",2013,"Mediterranean - non CS","5,000-10,000","year","1,000-5,000","quarter","Irregular Fisheries Independent Survey",NA,"Principal Components Analysis (PCA) _ Redundancy Analyses (RDA) _ model using Monte Carlo simulations _ a similarity percentage analysis (SIMPER)",2,2,3,"None","Fisheries dependent survey","Fish_teleost",NA,NA,NA,"Diplodus annularis _ Serranus scriba _ Coris julis","Catch_and_bycatch","Target","fishing intensity (three different levels of management)",NA,"Recreational","Hooks_and_lines","Angling",NA,"size of D. annularis _ size of C. julis _ size of S. scriba","Size/age structure","Negative","Potier",982
"875","SW4_1224",2009,"Mediterranean - non CS",">100,000","half year",NA,"month","Irregular Fisheries Independent Survey",NA,"logistic regression _ AIC",2,2,3,"None","Field experiment","Fish_teleost","Demersal",NA,NA,"Diplodus annularis _ Lithognatus mormyrus","Catch_and_bycatch","Target","depth of the anatomical location of hooks",NA,"Recreational","Hooks_and_lines","Angling",NA,"mortality rate","Mortality","Positive","Potier",986
"876","SW4_1224",2009,"Mediterranean - non CS",">100,000","week","0-5","month","Data Storage, GPS, Acoustic Taggin",NA,"logistic regression _ AIC",2,2,3,"None","Field experiment","Fish_teleost","Demersal",NA,NA,"Diplodus annularis _ Lithognatus mormyrus","Catch_and_bycatch","Target","depth of the anatomical location of hooks",NA,"Recreational","Hooks_and_lines","Angling",NA,"mortality rate","Mortality","Positive","Potier",987
"877","SW4_1224",2009,"Mediterranean - non CS",">100,000","half year",NA,"month","Irregular Fisheries Independent Survey",NA,"logistic regression _ AIC",2,2,3,"None","Field experiment","Fish_teleost","Demersal",NA,NA,"Lithognatus mormyrus","Catch_and_bycatch","Target","hook type",NA,"Recreational","Hooks_and_lines","Angling",NA,"mortality rate","Mortality","Multiple","Potier",988
"878","SW4_1224",2009,"Mediterranean - non CS",">100,000","week","0-5","month","Data Storage, GPS, Acoustic Taggin",NA,"logistic regression _ AIC",2,2,3,"None","Field experiment","Fish_teleost","Demersal",NA,NA,"Lithognatus mormyrus","Catch_and_bycatch","Target","hook type",NA,"Recreational","Hooks_and_lines","Angling",NA,"mortality rate","Mortality","Multiple","Potier",989
"879","SW4_1245",2009,"CS - Western Waters","10,000-50,000","month","1,000-5,000","day","Irregular Fisheries Independent Survey",NA,"Univariate analysis _ multivariate analysis _ MDS plot _ SIMPER",2,2,3,"4.3","Fisheries dependent survey","Benthos",NA,NA,"Mixed",NA,"Physical disturbance of the seabed",NA,"fishing intensity","depth _ sediment _ temperature _ organic matter content in the sediment _ sheer stress","Commercial","Demersal trawls","Otter trawl","Otter trawls targeting norway lobster and gadoids","epifaunal abundance _ infaunal abundance _ infaunal biomass","Abundance/biomass/density","Negative","Potier",990
"880","SW4_1245",2009,"CS - Western Waters",">100,000","five year","10,000-50,000","subday","Fisheries Dependent Data",NA,"Univariate analysis _ multivariate analysis _ MDS plot _ SIMPER",2,2,3,"4.3","Fisheries dependent survey","Benthos",NA,NA,"Mixed",NA,"Physical disturbance of the seabed",NA,"fishing intensity","depth _ sediment _ temperature _ organic matter content in the sediment _ sheer stress","Commercial","Demersal trawls","Otter trawl","Otter trawls targeting norway lobster and gadoids","epifaunal abundance _ infaunal abundance _ infaunal biomass","Abundance/biomass/density","Negative","Potier",991
"881","SW4_1245",2009,"CS - Western Waters","10,000-50,000","month","1,000-5,000","day","Irregular Fisheries Independent Survey",NA,"Univariate analysis _ multivariate analysis _ MDS plot _ SIMPER",2,2,3,"4.3","Fisheries dependent survey","Benthos",NA,NA,"Mixed",NA,"Physical disturbance of the seabed",NA,"fishing intensity","depth _ sediment _ temperature _ organic matter content in the sediment _ sheer stress","Commercial","Demersal trawls","Otter trawl","Otter trawls targeting norway lobster and gadoids","epifaunal species richness _ infaunal species richness","Biodiversity","Negative","Potier",992
"882","SW4_1245",2009,"CS - Western Waters",">100,000","five year","10,000-50,000","subday","Fisheries Dependent Data",NA,"Univariate analysis _ multivariate analysis _ MDS plot _ SIMPER",2,2,3,"4.3","Fisheries dependent survey","Benthos",NA,NA,"Mixed",NA,"Physical disturbance of the seabed",NA,"fishing intensity","depth _ sediment _ temperature _ organic matter content in the sediment _ sheer stress","Commercial","Demersal trawls","Otter trawl","Otter trawls targeting norway lobster and gadoids","epifaunal species richness _ infaunal species richness","Biodiversity","Negative","Potier",993
