interaction_type,AC,poll_question,user_id,where,who,gender,poll_option_orig,poll_option_recoded_close_to_original,poll_option_recoded_lower_resolution,poll_option_coarse_recoding,impacts_on_item_of_column_I,system,WP2,WP3,WP4,WP5,WP6,nr_WPs,,,duplicated_in_col-J_poll_option_recoded_lower_resolution,,Row_number,Row_static
cloud,NSAC,Which items would you like to know the impact of?,b5e09a23ef1db0a1a0102ad10789c46ad970e0ca,North_Sea,,,pollution,pollution,pollution,landbased impacts,,ecological,0,1,0,0,1,2,,,,,41,368
cloud,NWWAC,Which ecological items would you like advice on?,ac3f4cdb9c82b7c02745c613b175f95ee37fffaa,Western_waters,Industry,Man, pollution ,pollution,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,42,470
cloud,NWWAC,Which ecological items would you like advice on?,ac3f4cdb9c82b7c02745c613b175f95ee37fffaa,Western_waters,Industry,Man, pollution ,pollution,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,43,471
cloud,SWWAC,Which ecological items would you like advice on?,f5b2843ef2290a543b1b460bee4145bb4a39f309,NA,NA,NA,Pollution,pollution,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,44,472
cloud,SWWAC,Which ecological items would you like advice on?,f5b2843ef2290a543b1b460bee4145bb4a39f309,NA,NA,NA,Pollution,pollution,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,45,473
cloud,SWWAC,Which ecological items would you like advice on?,f0abf06de383b48892eaa9225541034ac050fd79,Western_waters,NGO,Man,earth pollution,pollution,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,46,474
cloud,SWWAC,Which ecological items would you like advice on?,f0abf06de383b48892eaa9225541034ac050fd79,Western_waters,NGO,Man,earth pollution,pollution,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,47,475
cloud,NWWAC,Which items would you like to know the impact of?,ac3f4cdb9c82b7c02745c613b175f95ee37fffaa,Western_waters,Industry,Man,land-based pollution,pollution,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,48,636
cloud,NWWAC,Which items would you like to know the impact of?,b8f5be0850d25150ceea8d665b7d248de8a4b564,NA,NA,NA,land-based pollution,pollution,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,49,637
cloud,NWWAC,Which ecological items would you like advice on?,87ee616ce83533e32d0c17919c437d3690a88297,Western_waters,NGO,Man,pollution venant de la terre,pollution,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,50,638
cloud,SWWAC,Which items would you like to know the impact of?,7a82262fdb90b41e7471755877642fd52b1417f7,Western_waters,Other,Woman,POLLUTION,pollution,pollution,landbased impacts,NA,ecological,1,1,1,0,1,4,,,litter & ghost fishing,0,51,661
cloud,SWWAC,Do you have topics you would like us to talk about next time?,7a82262fdb90b41e7471755877642fd52b1417f7,Western_waters,Other,Woman,"all impacts of nurseries - pollution , fisheries, other activity
",pollution,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,52,690
cloud,SWWAC,Which ecological items would you like advice on?,7a82262fdb90b41e7471755877642fd52b1417f7,Western_waters,Other,Woman,WATER QUALITY,water quality,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,53,784
individual,NWWAC,NA,user003,Western_waters,Industry,Woman,pollutions,pollution,pollution,landbased impacts,PET spp,social,0,1,1,1,1,4,,,pollution,0,54,832
individual,NWWAC,NA,user004,Western_waters,Scientist,Man,pollution: persistent organics,persistent organics pollution,pollution,landbased impacts,NA,ecological,0,0,1,0,1,2,,,climate,0,55,873
individual,SWWAC,NA,user008,Western_waters,Policy maker,Woman,PIC: pollution,pollution,pollution,landbased impacts,"economics, plankton, sharks, rays, hake, seabream, flatfish, anglerfish, seabirds, marine mammals",social,0,1,0,1,1,3,,,pollution,1,56,960
individual,SWWAC,NA,user008,Western_waters,Policy maker,Woman,PIC: pollution,pollution,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,57,961
cloud,kickoff,Which ecological items would you like advice on?,NA,Western_waters,Scientist,NA,contamination,contaminants,pollution,landbased impacts,NA,ecological,0,1,0,0,1,2,,,pollution,0,58,1047
cloud,kickoff,Which ecological items would you like advice on?,NA,Western_waters,Scientist,NA,Nutrients,nutrients,pollution,landbased impacts,NA,ecological,0,0,1,0,1,2,,,nutrients,0,59,1051
cloud,kickoff,Which social items would you like advice on?,NA,Western_waters,Scientist,NA,Contaminants,contaminants,pollution,landbased impacts,NA,ecological,0,1,0,0,1,2,,,pollution,0,60,1122
cloud,kickoff,Which items would you like to know the impact of?,NA,Western_waters,Scientist,NA,contamination,contaminants,pollution,landbased impacts,NA,social,1,1,0,1,1,4,,,pollution,0,61,1214
cloud,kickoff,Which items would you like to know the impact of?,NA,Western_waters,Scientist,NA,contamination,contaminants,pollution,landbased impacts,NA,social,1,1,0,1,1,4,,,pollution,0,62,1215
cloud,kickoff,Which items would you like to know the impact of?,NA,Western_waters,Scientist,NA,pollution,pollution,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,63,1216
cloud,kickoff,Which items would you like to know the impact of?,NA,Western_waters,Scientist,NA,pollution,pollution,pollution,landbased impacts,NA,social,0,1,0,1,1,3,,,pollution,0,64,1217
cloud,kickoff,Which items would you like to know the impact of?,NA,Western_waters,Scientist,NA,Nutrient emissions,nutrients,pollution,landbased impacts,NA,ecological,0,1,1,0,1,3,,,nutrients,0,65,1243
individual,kickoff,NA,user_dia009,Western_waters,Scientist,NA,nutrients,nutrients,pollution,landbased impacts,"macrophytes, phytoplankton, zooplankton",ecological,0,1,1,0,1,3,,,nutrients,0,66,1397
individual,kickoff,NA,user_dia010,Western_waters,Scientist,NA,"multi-uses, competition for space but not only (reserve effects, sea floor perturbations, pollution…)",pollution,pollution,landbased impacts,NA,social,1,1,0,1,1,4,,,pollution,0,67,1404
individual,kickoff,NA,user_dia011,Western_waters,Scientist,NA,"pollution, plastics",pollution,pollution,landbased impacts,NA,social,1,1,0,1,1,4,,,pollution,0,68,1445
individual,kickoff,NA,BSsci02,Baltic_Sea,Scientist,Man,pollution/eutrophication as a risk factor,pollution,pollution,landbased impacts,,both,1,1,0,0,1,3,,,,,69,1593
individual,kickoff,NA,BSsci09,Baltic_Sea,Scientist,Man,"landbased inflow, nutrients, etc.",nutrients,pollution,landbased impacts,,ecological,0,1,1,0,1,3,,,,,70,1779
cloud,kickoff,Which ecological items would you like advice on?,NA,Baltic_Sea,Scientist,NA,nutrient inflow from land,nutrients,pollution,landbased impacts,,ecological,0,1,1,0,1,3,,,,,71,1799
cloud,kickoff,Which ecological items would you like advice on?,NA,Baltic_Sea,Scientist,NA,land-se interactions (incl. Nutrients),nutrients,pollution,landbased impacts,,ecological,0,1,1,0,1,3,,,,,72,1801
cloud,kickoff,Which items would you like to know the impact of?,NA,Baltic_Sea,Scientist,NA,nutrients,nutrients,pollution,landbased impacts,,ecological,0,1,1,0,1,3,,,,,73,1848
cloud,kickoff,Which items would you like to know the impact of?,NA,North_Sea,Scientist,NA,Pollution,pollution,pollution,landbased impacts,,both,1,1,0,0,1,3,,,,,74,2000
individual,kickoff,NA,K3,Mediterranean,Scientist,NA,Pollution and Co2 production,pollution,pollution,landbased impacts,Global warming,ecological,1,1,0,0,1,3,,,,,75,2100
individual,kickoff,NA,K9,Mediterranean,Scientist,Man,How fish from local markets influenced by eutrophication? Are they checked out for contaminants etc?,contaminants,pollution,landbased impacts,,social,1,0,0,0,1,2,,,,,76,2181
cloud,kickoff,Which items would you like to know the impact of?,NA,Mediterranean,Scientist,NA,Pollution,pollution,pollution,landbased impacts,,both,1,1,0,0,1,3,,,,,77,2337
individual,MEDAC,NA,M1,Mediterranean,other,Woman,nutrients fluctuation,nutrients,pollution,landbased impacts,"deep shrimps, demersal and small pelagic species",ecological,0,1,0,1,1,,,,,,78,2369
individual,MEDAC,NA,M1,Mediterranean,other,Woman,pollution,pollution,pollution,landbased impacts,"deep shrimps, demersal and small pelagic species",both,1,1,0,1,1,,,,,,79,2370
individual,MEDAC,NA,M3,Mediterranean,industry,Man,pollution,pollution,pollution,landbased impacts,fish and shellfish  stocks (icons),both,1,1,0,0,1,3,,,,,80,2388
individual,Italian,NA,I6,Mediterranean,industry,Man,marine pollution,pollution,pollution,landbased impacts,marine habitat,both,1,1,0,0,1,3,,,,,81,2426
individual,Greek,NA,G13,Mediterranean,manager,Woman,pollution from agriculture,nutrients,pollution,landbased impacts,impact on seabed posidonia meadows,ecological,0,1,0,1,1,3,,,,,82,2501
individual,Greek,NA,G16,Mediterranean,industry,Man,pollution,pollution,pollution,landbased impacts,"fishery economy, local communities, people",both,1,1,0,0,1,3,,,,,83,2564
individual,Greek,NA,G17,Mediterranean,industry,Man,pollution,pollution,pollution,landbased impacts,,both,1,1,0,0,1,3,,,,,84,2582
cloud,BSAC,Which ecological items would you like advice on?,c2ded26e76aca84cb0d50b809359e243e7962a8e,Baltic_sea,Other,Woman,Pollution,pollution,pollution,landbased impacts,,social,1,0,0,0,1,2,,,,,,
individual,NWWAC,NA,user003,Western_waters,Industry,Woman,PIC: windfarms + impact sur l'environnement marin: dispersion,dispersion,fish distribution,fish/shellfish,PET spp,social,1,0,1,1,1,4,,,windfarms,0,1,856
individual,kickoff,NA,NSSCI02,North_Sea,Scientist,Man,Managing fisheries together with other pressures on habitats and resources,pressures,pressures,fish/shellfish,fish ,ecological,0,1,0,1,1,3,,,,,2,39
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,price (fair?),price,price,economy,fisheries ,social,1,0,0,0,1,2,,,,,3,151
cloud,kickoff,Which social items would you like advice on?,NA,Western_waters,Scientist,NA,Market price dynamics,market price dynamics,price,economy,NA,social,1,0,0,0,1,2,,,fish market,0,4,1110
cloud,kickoff,Which social items would you like advice on?,NA,Western_waters,Scientist,NA,Market price dynamics,market price dynamics,price,economy,NA,social,1,0,0,0,1,2,,,fish market,0,5,1111
cloud,kickoff,Which social items would you like advice on?,NA,Western_waters,Scientist,NA,Fish price dynanics,price,price,economy,NA,social,1,0,0,0,1,2,,,"fish consumption (market prices, etc)",0,6,1135
cloud,kickoff,Which items would you like to know the impact of?,NA,Western_waters,Scientist,NA,price and markets,price,price,economy,NA,social,1,0,0,0,1,2,,,"fish consumption (market prices, etc)",0,7,1226
individual,kickoff,NA,user_dia012,Western_waters,Scientist,NA,fish prices,price,price,economy,fleet dynamics,social,1,0,0,0,1,2,,,"fish consumption (market prices, etc)",0,8,1468
individual,kickoff,NA,user_dia016,Western_waters,Scientist,NA,How to optimise fishing seasonnality to maintain stocks and prices?,price,price,economy,market price,social,1,0,0,0,1,2,,,seasonality,1,9,1545
cloud,kickoff,Which items would you like to know the impact of?,NA,Baltic_Sea,Scientist,NA,prices,price,price,economy,,social,1,0,0,0,1,2,,,,,10,1841
cloud,kickoff,Which items would you like to know the impact of?,NA,Baltic_Sea,Scientist,NA,prices,price,price,economy,,social,1,0,0,0,1,2,,,,,11,1842
cloud,kickoff,Which items would you like to know the impact of?,NA,North_Sea,Scientist,NA,energy prices,energy prices,price,economy,,social,1,0,0,0,1,2,,,,,12,2004
individual,Italian,NA,I9,Mediterranean,industry,Man,low fish price,price,price,economy,fishery incomes and job,social,1,0,0,0,1,2,,,,,13,2451
cloud,BSAC,Which social items would you like advice on?,d6488d9ccc58f8f4fae92136c90a403cebeaf785,"Baltic_sea, North_sea",Industry,Man,åprofessional fishery,professional fishery,professional fishery,fisheries,,fisheries,1,0,0,0,1,2,,,,,,
cloud,NWWAC,Which social items would you like advice on?,ac3f4cdb9c82b7c02745c613b175f95ee37fffaa,Western_waters,Industry,Man,the profitability of the fisheries,profit,profit,economy,NA,social,1,0,0,0,1,2,,,profitable fisheries (costs and revenues),0,1,469
cloud,NWWAC,Which social items would you like advice on?,ac3f4cdb9c82b7c02745c613b175f95ee37fffaa,Western_waters,Industry,Man,gross operating profit,gross operating profit,profit,economy,NA,social,1,0,0,0,1,2,,,profitable fisheries (costs and revenues),0,2,607
cloud,kickoff,Which social items would you like advice on?,NA,Western_waters,Scientist,NA,profits,profit,profit,economy,NA,social,1,0,0,0,1,2,,,profitable fisheries (costs and revenues),0,3,1149
individual,kickoff,NA,user_dia001,Western_waters,Scientist,NA,profit (revenues vs costs),profit,profit,economy,NA,social,1,0,0,0,1,2,,,profitable fisheries (costs and revenues),0,4,1276
cloud,kickoff,Which social items would you like advice on?,NA,Baltic_Sea,Scientist,NA,distribution of profits,profit,profit,economy,,social,1,0,0,0,1,2,,,,,4,1836
cloud,kickoff,Which social items would you like advice on?,NA,North_Sea,Scientist,NA,Profit,profit,profit,economy,,social,1,0,0,0,1,2,,,,,5,1950
cloud,kickoff,Which social items would you like advice on?,NA,North_Sea,Scientist,NA,Profit,profit,profit,economy,,social,1,0,0,0,1,2,,,,,6,1951
individual,kickoff,NA,K7,Mediterranean,Scientist,Man,profit,profit,profit,economy,,social,1,0,0,0,1,2,,,,,7,2160
individual,MEDAC,NA,M1,Mediterranean,other,Woman,"local communities, profitability, job (icons)",profit,profit,economy,,social,1,0,0,0,1,2,,,,,8,2358
individual,Italian,NA,I5,Mediterranean,other,Man,"profitability, economic sustainability",profit,profit,economy,"local coastal communties, maintain employment, social sustainability",social,1,0,0,0,1,2,,,,,9,2406
individual,Italian,NA,I6,Mediterranean,industry,Man,"profit, jobs",profit,profit,economy,,social,1,0,0,0,1,2,,,,,10,2420
individual,Italian,NA,I7,Mediterranean,industry,Man,fishery profitability,profit,profit,economy,local communities,social,1,0,0,0,1,2,,,,,11,2433
individual,Italian,NA,I8,Mediterranean,industry,Man,Fishery profitability and economic sustainability,profit,profit,economy,,social,1,0,0,0,1,2,,,,,12,2440
individual,Italian,NA,I9,Mediterranean,industry,Man,profits,profit,profit,economy,,social,1,0,0,0,1,2,,,,,13,2450
individual,Italian,NA,I10,Mediterranean,industry,Man,profits (icon),profit,profit,economy,,social,1,0,0,0,1,2,,,,,14,2459
cloud,PELAC,Which social items would you like advice on?,a27807f7cf766d11c5ce08862841bd10aa7f5bfa,Western_waters,industry,Woman,Public perception of fishing industry,public perception of fishing industry,public awareness,market,,social,1,0,0,0,1,2,,,,,15,406
cloud,PELAC,Which social items would you like advice on?,905d71b10d8284d0f9884ae707856c2de4fec2b7,North_Sea/Mediterranean,manager,Man,perception of fishing industry,public perception of fishing industry,public awareness,market,,social,1,0,0,0,1,2,,,,,16,409
cloud,PELAC,Which social items would you like advice on?,905d71b10d8284d0f9884ae707856c2de4fec2b7,North_Sea/Mediterranean,manager,Man,public perception of fishing industry,public perception of fishing industry,public awareness,market,,social,1,0,0,0,1,2,,,,,17,410
cloud,kickoff,Which social items would you like advice on?,NA,Western_waters,Scientist,NA,Fishers image - rapists o,image of fishers,public awareness,market,NA,social,1,0,0,0,1,2,,,social status of fishers and fisheries,0,18,1139
individual,kickoff,NA,NSSCI04,North_Sea/Western_waters,Scientist,Woman,Pressures/recovery,recovery,commercial fish/shellfish,fish/shellfish,,ecological,0,1,0,0,1,2,,,,,19,59
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,regulation,regulation,regulation,management,"innovation, cost",social,1,0,0,0,1,2,,,,,20,160
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,"Regulate: complexity/incoherence sometimes between regulations, making the enforcement/implementation difficult",regulation incoherence,regulation,management,,social,1,0,0,0,1,2,,,,,21,164
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,"Regulate: complexity/incoherence sometimes between regulations, making the enforcement/implementation difficult",implementation,regulation,management,,social,1,0,0,0,1,2,,,,,22,166
individual,kickoff,NA,NSSCI03,North_Sea,Scientist,Woman,euro,fisheries revenues,revenue,economy,fishing vessel ,social,1,0,0,0,1,2,,,,,23,44
individual,kickoff,NA,NSSCI06,North_Sea,Scientist,Man,euro,fisheries revenues,revenue,economy,"plaice, sole",social,1,0,0,0,1,2,,,,,24,125
individual,PELAC,NA,NSSta05,North_Sea,industry,Man,euro,fisheries revenues,revenue,economy,,social,1,0,0,0,1,2,,,,,25,228
individual,PELAC,NA,NSSta06,North_Sea,industry,Man,euro,fisheries revenues,revenue,economy,,social,1,0,0,0,1,2,,,,,26,272
individual,NWWAC,NA,user001,North_Sea/Western_waters,Industry,Man,"Brexit: calculation impact loss of quota Belgian fleet, financial impact of steaming to further located harbors in Europe, …",fisheries revenues,revenue,economy,profitable fisheries,social,1,0,0,0,1,2,,,"governance, politics and policy issues",0,27,800
individual,NWWAC,NA,user002,Western_waters,Industry,Man,PIC: revenues,fisheries revenues,revenue,economy,NA,social,1,0,0,0,1,2,,,profitable fisheries (costs and revenues),0,28,819
cloud,kickoff,Which social items would you like advice on?,NA,Western_waters,Scientist,NA,Fishers revenue,fisheries revenues,revenue,economy,NA,social,1,0,0,0,1,2,,,profitable fisheries (costs and revenues),0,29,1080
cloud,kickoff,Which social items would you like advice on?,NA,Western_waters,Scientist,NA,Fishers revenue,fisheries revenues,revenue,economy,NA,social,1,0,0,0,1,2,,,profitable fisheries (costs and revenues),0,30,1081
cloud,kickoff,Which social items would you like advice on?,NA,Western_waters,Scientist,NA,Fishers revenue,fisheries revenues,revenue,economy,NA,social,1,0,0,0,1,2,,,profitable fisheries (costs and revenues),0,31,1082
